,ChEMBL ID,Name,SMILES,Molecular Weight,LogP,HBA,HBD,TPSA,Protein
1160,CHEMBL5282604,,CC(C)(C)NC(=O)Cn1c(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc2cc(Br)c(Br)cc21,660.28,6.54,5,1,53.40,DRD2
1161,CHEMBL5266395,,O=C(CCCN1CCN(c2cccc(Cl)c2Cl)CC1)N1C=CN(Cc2ccccc2)C(=O)C1,487.43,4.24,4,0,47.10,DRD2
1162,CHEMBL5280677,,O=C(CCCN1CCN(c2cccc(Cl)c2Cl)CC1)N1C=CN(C2CCCCC2)C(=O)C1,479.45,4.37,4,0,47.10,DRD2
1163,CHEMBL5290330,,CC(C)(C)N1C=CN(C(=O)CCCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1=O,453.41,3.84,4,0,47.10,DRD2
1164,CHEMBL5273430,,CN1CCN(C(=O)CCCN2CCN(c3cccc(Cl)c3Cl)CC2)C(C(=O)NCc2ccccc2)C1,532.52,3.35,5,1,59.13,DRD2
1165,CHEMBL5270832,,CN1CCN(C(=O)CCCN2CCN(c3cccc(Cl)c3Cl)CC2)C(C(=O)NC2CCCCC2)C1,524.54,3.49,5,1,59.13,DRD2
1166,CHEMBL5278254,,CN1CCN(C(=O)CCCN2CCN(c3cccc(Cl)c3Cl)CC2)C(C(=O)NC(C)(C)C)C1,498.50,2.95,5,1,59.13,DRD2
1167,CHEMBL5283891,,O=C1NCCN(C(=O)CCCN2CCN(c3cccc(Cl)c3Cl)CC2)C1C(=O)NCc1ccccc1,532.47,2.54,5,2,84.99,DRD2
1168,CHEMBL5269858,,O=C1NCCN(C(=O)CCCN2CCN(c3cccc(Cl)c3Cl)CC2)C1C(=O)NC1CCCCC1,524.49,2.67,5,2,84.99,DRD2
1169,CHEMBL5266508,,CC(C)(C)NC(=O)C1C(=O)NCCN1C(=O)CCCN1CCN(c2cccc(Cl)c2Cl)CC1,498.46,2.14,5,2,84.99,DRD2
1170,CHEMBL4635134,GSK620,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccccc2)c1=O,325.37,1.15,4,2,80.20,DRD2
1171,CHEMBL4639128,GSK778,COCc1nc2cnc3cc(-c4c(C)noc4C)c(OC[C@H]4CCNC4)cc3c2n1[C@H](C)c1ccccc1,511.63,5.60,8,1,87.23,DRD2
1172,CHEMBL5078078,,CC(C)(O)c1ccc(N2Cc3c(ccnc3-c3ccc(F)cc3OCC(F)(F)F)C2=O)cc1,460.43,5.22,4,1,62.66,DRD2
1173,CHEMBL2037521,,c1cnc(N2CCN(CCCCc3nc4ccccc4s3)CC2)nc1,353.50,3.23,6,0,45.15,DRD2
1174,CHEMBL5436702,,c1ccc(N2CCN(CCCCc3nc4ccccc4s3)CC2)nc1,352.51,3.84,5,0,32.26,DRD2
1175,CHEMBL5425920,,Cc1ccc(N2CCN(CCCCc3nc4ccccc4s3)CC2)nc1,366.53,4.14,5,0,32.26,DRD2
1176,CHEMBL3289656,,c1cnc(N2CCN(CCCc3nc4ccccc4s3)CC2)nc1,339.47,2.84,6,0,45.15,DRD2
1177,CHEMBL5400876,,c1ccc(N2CCN(CCCc3nc4ccccc4s3)CC2)nc1,338.48,3.45,5,0,32.26,DRD2
1178,CHEMBL5437265,,Cc1ccnc(N2CCN(CCCc3nc4ccccc4s3)CC2)c1,352.51,3.75,5,0,32.26,DRD2
1179,CHEMBL5403504,,COc1cccnc1N1CCN(CCCc2nc3ccccc3s2)CC1,368.51,3.45,6,0,41.49,DRD2
1180,CHEMBL5403610,,Cc1ccc2nc(CCCN3CCN(c4ccccn4)CC3)sc2c1,352.51,3.75,5,0,32.26,DRD2
1181,CHEMBL5400983,,Clc1ccc2sc(CCCN3CCN(c4ccccn4)CC3)nc2c1,372.93,4.10,5,0,32.26,DRD2
1182,CHEMBL5422150,,Clc1cccc2sc(CCCN3CCN(c4ccccn4)CC3)nc12,372.93,4.10,5,0,32.26,DRD2
1183,CHEMBL5394387,,Cc1cccnc1C1CCN(CCCc2nc3ccccc3s2)CC1,351.52,4.81,4,0,29.02,DRD2
1184,CHEMBL5434856,,COc1ccc(C2CCN(CCCc3nc4ccccc4s3)CC2)nc1,367.52,4.51,5,0,38.25,DRD2
1185,CHEMBL5399689,,Cc1ccc2nc(CCCN3CCC(c4ccccn4)CC3)sc2c1,351.52,4.81,4,0,29.02,DRD2
1186,CHEMBL5406300,,COc1cccc2nc(CCCN3CCC(c4ccccn4)CC3)sc12,367.52,4.51,5,0,38.25,DRD2
1187,CHEMBL5399720,,COc1ccc2nc(CCCN3CCC(c4ccccn4)CC3)sc2c1,367.52,4.51,5,0,38.25,DRD2
1188,CHEMBL5426481,,Clc1ccc(N2CCN(CCCCc3nc4ccccc4s3)CC2)nc1,386.95,4.49,5,0,32.26,DRD2
1189,CHEMBL5403986,,Clc1ccc2nc(CCCN3CCN(c4ccccn4)CC3)sc2c1,372.93,4.10,5,0,32.26,DRD2
1190,CHEMBL2414990,(+/-)-NUCIFERINE,COc1cc2c3c(c1OC)-c1ccccc1CC3N(C)CC2,295.38,3.46,3,0,21.70,DRD2
1191,CHEMBL4061197,,COc1c(O)cc2c3c1-c1ccccc1CC3N(C)CC2,281.36,3.15,3,1,32.70,DRD2
1192,CHEMBL4069337,,COc1c(O)cc2c3c1-c1ccccc1CC3NCC2,267.33,2.81,3,2,41.49,DRD2
1193,CHEMBL469423,(-)-ASIMILOBINE,COc1c(O)cc2c3c1-c1ccccc1C[C@H]3NCC2,267.33,2.81,3,2,41.49,DRD2
1194,CHEMBL601020,STEPHANINE,COc1cccc2c1C[C@@H]1c3c(cc4c(c3-2)OCO4)CCN1C,309.37,3.18,4,0,30.93,DRD2
1195,CHEMBL483825,,CN1CCc2cc3c(c4c2[C@H]1Cc1ccccc1-4)OCO3,279.34,3.17,3,0,21.70,DRD2
1196,CHEMBL5417155,,COc1ccc(OC)c2c1C[C@@H]1c3c(cc4c(c3-2)OCO4)CCN1C,339.39,3.18,5,0,40.16,DRD2
1197,CHEMBL5409644,,COc1cc2c3c(c1OC)-c1cc(O)ccc1C[C@H]3NCC2,297.35,2.82,4,2,50.72,DRD2
1198,CHEMBL5410211,,CNc1cc[n+](CCNC(=O)c2ccn3c(-c4c(C)noc4C)cnc3c2)cc1.[Cl-],426.91,2.37,6,2,88.34,DRD2
1199,CHEMBL5465167,,Cc1noc(C)c1-c1cnc2cc(C(=O)NCCC[n+]3ccc(N(C)C)cc3)ccn12.O=C[O-],464.53,2.78,6,1,79.55,DRD2
1200,CHEMBL2017291,,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n([C@H](C)c3ccccn3)c12,415.45,4.16,7,1,98.83,DRD2
1201,CHEMBL3643413,LENIOLISIB,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,450.47,2.88,7,1,83.48,DRD2
1202,CHEMBL3903492,,Cc1n[nH]c2ncc(C(=O)N3CCC[C@H]3c3ccc(Cl)cc3)cc12,340.81,3.90,3,1,61.88,DRD2
1203,CHEMBL235212,(S)-RETICULINE,COc1ccc(C[C@H]2c3cc(O)c(OC)cc3CCN2C)cc1O,329.40,2.89,5,2,62.16,DRD2
1204,CHEMBL5558995,,COc1cc2c(cc1OC)Oc1c(O)ccc3c1[C@@H](C2)N(C)CC3,327.38,3.29,5,1,51.16,DRD2
1205,CHEMBL5567009,,COc1cc2c(cc1O)C[C@@H]1c3c(ccc(O)c3O2)CCN1C,313.35,2.98,5,2,62.16,DRD2
1206,CHEMBL452776,CELTISINE,COc1cc2c(cc1O)Oc1c(O)ccc3c1[C@H](C2)N(C)CC3,313.35,2.98,5,2,62.16,DRD2
1207,CHEMBL486189,ATRACTYLON,C=C1CCC[C@]2(C)Cc3occ(C)c3C[C@@H]12,216.32,4.05,1,0,13.14,DRD2
1208,CHEMBL388342,BOLDINE,COc1cc2c(cc1O)C[C@H]1c3c(cc(O)c(OC)c3-2)CCN1C,327.38,2.87,5,2,62.16,DRD2
1209,CHEMBL228082,GLAUCINE,COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,355.43,3.47,5,0,40.16,DRD2
1210,CHEMBL2316499,,COc1c(O)cc2c3c1-c1ccccc1C[C@H]3N(C)CC2,281.36,3.15,3,1,32.70,DRD2
1211,CHEMBL464529,NUCIFERINE,COc1cc2c3c(c1OC)-c1ccccc1C[C@H]3N(C)CC2,295.38,3.46,3,0,21.70,DRD2
1212,CHEMBL12089,BERBERINE CHLORIDE,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],371.82,3.10,4,0,40.80,DRD2
1213,CHEMBL5592860,,COc1ccc2c(c1)N(CCCCCN1CCC3(CCN(C)CC3)CC1)c1ncccc1S2,466.70,5.67,6,0,31.84,DRD2
1214,CHEMBL5595359,,CN1CCN(CCCCCN2c3cc(Cl)ccc3Sc3cccnc32)CC1.Cl.Cl,475.92,4.76,5,0,22.61,DRD2
1215,CHEMBL1713,CHLORPROMAZINE HYDROCHLORIDE,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21.Cl,355.33,4.89,3,0,6.48,DRD2
1216,CHEMBL5619208,,O=c1ccc2ccc(CCCCCN3CCN(c4cccc5sncc45)CC3)cc2[nH]1,432.59,4.67,5,1,52.23,DRD2
1217,CHEMBL1232461,MOLIBRESIB,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,423.90,3.66,6,1,81.40,DRD2
1218,CHEMBL4594422,LB-102,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(NC)cc1OC,383.51,1.74,6,2,87.74,DRD2
1219,CHEMBL5949626,,O=C1Cc2cc(CCN3CCN(c4cccc5c4CCS5)CC3)c(Cl)cc2N1,413.97,3.85,4,1,35.58,DRD2
1220,CHEMBL5984307,,O=C1Cc2cc(CCN3CCN(c4cccc5sccc45)CC3)ccc2N1,377.51,3.76,4,1,35.58,DRD2
1221,CHEMBL6035657,,O=c1ccc2ccc(CCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,389.52,4.11,4,1,39.34,DRD2
1222,CHEMBL5765721,,O=c1ccc2ccc(CCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,431.61,5.28,4,1,39.34,DRD2
1223,CHEMBL5995642,,O=C1Cc2cc(CCN3CCN(c4cccc5sccc45)CC3)c(Cl)cc2N1,411.96,4.41,4,1,35.58,DRD2
1224,CHEMBL4116465,,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCC=C2,406.56,3.55,6,0,41.37,DRD2
1225,CHEMBL5865978,,Cc1nc2c(OCc3ccccc3)cccn2c(=O)c1CCN1CCN(c2cccc3sccc23)CC1,510.66,5.16,7,0,50.08,DRD2
1226,CHEMBL5771063,,O=C1CCc2ccc(CCN3CCN(c4cccc5sccc45)CC3)cc2N1,391.54,4.15,4,1,35.58,DRD2
1227,CHEMBL5985170,,O=C1CCc2cc(Cl)c(CCN3CCN(c4cccc5sccc45)CC3)cc2N1,425.99,4.80,4,1,35.58,DRD2
1228,CHEMBL5920687,,Cc1nc2ccc(CCCCCN3CCN(c4cccc5sccc45)CC3)cc2c(=O)[nH]1,446.62,4.98,5,1,52.23,DRD2
1229,CHEMBL5810422,,O=c1ccc2ccc(CCN3CCN(c4cccc5c4CCS5)CC3)cc2[nH]1,391.54,3.54,4,1,39.34,DRD2
1230,CHEMBL5750687,,Cc1ncsc1CCN1CCN(c2cccc3sccc23)CC1,343.52,4.03,5,0,19.37,DRD2
1231,CHEMBL5967130,,O=c1[nH]c2ccc(CCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,378.50,3.44,4,2,55.13,DRD2
1232,CHEMBL4116744,,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2(F)F,444.55,4.02,6,0,41.37,DRD2
1233,CHEMBL6058232,,O=c1[nH]c2ccc(CCN3CCN(c4cccc5sccc45)CC3)cc2s1,395.55,4.17,5,1,39.34,DRD2
1234,CHEMBL5839359,,O=C1COc2ccc(CCN3CCN(c4cccc5sccc45)CC3)cc2N1,393.51,3.60,5,1,44.81,DRD2
1235,CHEMBL5830827,,O=C1CSc2ccc(CCN3CCN(c4cccc5sccc45)CC3)cc2N1,409.58,4.31,5,1,35.58,DRD2
1236,CHEMBL5881637,,O=c1ccc2ccc(CCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,417.58,4.89,4,1,39.34,DRD2
1237,CHEMBL5827903,,O=c1[nH]cnc2ccc(CCCCCN3CCN(c4cccc5sccc45)CC3)cc12,432.59,4.67,5,1,52.23,DRD2
1238,CHEMBL5803897,,O=c1[nH]c(CCN2CCN(c3cccc4sccc34)CC2)nc2ccccc12,390.51,3.50,5,1,52.23,DRD2
1239,CHEMBL5807174,,O=C1Cc2cc(CCN3CCC(c4cccc5sccc45)CC3)c(Cl)cc2N1,410.97,5.47,3,1,32.34,DRD2
1240,CHEMBL5849312,,O=C1Cc2c(CCN3CCN(c4cccc5sccc45)CC3)cccc2N1,377.51,3.76,4,1,35.58,DRD2
1241,CHEMBL5927943,,O=C1Cc2cc(CCN3CCN(c4cncc5sccc45)CC3)c(Cl)cc2N1,412.95,3.81,5,1,48.47,DRD2
1242,CHEMBL5856131,,O=c1ccc2ccc(CCN3CCN(c4cncc5sccc45)CC3)cc2[nH]1,390.51,3.50,5,1,52.23,DRD2
1243,CHEMBL5914239,,O=c1ccc2ccc(CCN3CCN(c4cccc5sc(F)cc45)CC3)cc2[nH]1,407.51,4.25,4,1,39.34,DRD2
1244,CHEMBL5891578,,c1ccc2[nH]c(CN3CCN(c4cccc5sccc45)CC3)nc2c1,348.48,4.10,4,1,35.16,DRD2
1245,CHEMBL5901665,,c1cc(N2CCN(CCc3ccc4ncsc4c3)CC2)c2ccsc2c1,379.55,4.88,5,0,19.37,DRD2
1246,CHEMBL5988023,,O=C1CCc2ccc(CCN3CCN(c4cccc5sc(F)cc45)CC3)cc2N1,409.53,4.29,4,1,35.58,DRD2
1247,CHEMBL5900385,,O=C1CCc2cc(CCN3CCN(c4cccc5sc(F)cc45)CC3)ccc2N1,409.53,4.29,4,1,35.58,DRD2
1248,CHEMBL5836244,,O=C1COc2cc(F)c(CCN3CCN(c4cccc5sccc45)CC3)cc2N1,411.50,3.74,5,1,44.81,DRD2
1249,CHEMBL6028182,,O=c1[nH]c2ccc(CCN3CCN(c4cccc5sccc45)CC3)cc2o1,379.49,3.70,5,1,52.48,DRD2
1250,CHEMBL6040679,,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4cccc5sccc45)CC3)c2c1,414.58,5.40,4,1,46.06,DRD2
1251,CHEMBL6018186,,O=C1COc2c(F)cc(CCCCN3CCN(c4cccc5sccc45)CC3)cc2N1,439.56,4.52,5,1,44.81,DRD2
1252,CHEMBL5851827,,O=C1CCc2cc(CCCCN3CCN(c4cccc5sc(F)cc45)CC3)ccc2N1,437.58,5.07,4,1,35.58,DRD2
1253,CHEMBL5996307,,O=c1[nH]c2ccc(CCN3CCN(c4cccc5sc(F)cc45)CC3)cc2[nH]1,396.49,3.57,4,2,55.13,DRD2
1254,CHEMBL5766708,,O=C1COc2ccc(CCN3CCN(c4cc(F)cc5sccc45)CC3)cc2N1,411.50,3.74,5,1,44.81,DRD2
1255,CHEMBL5945545,,O=C1Cc2cc(CCN3CCN(c4cccc5sc(F)cc45)CC3)ccc2N1,395.50,3.90,4,1,35.58,DRD2
1256,CHEMBL5763558,,Cc1nc2ccc(CCN3CCN(c4cccc5sccc45)CC3)cc2c(=O)[nH]1,404.54,3.81,5,1,52.23,DRD2
1257,CHEMBL5916019,,O=S1(=O)NCCc2ccc(CCN3CCN(c4cccc5sccc45)CC3)cc21,427.60,3.10,5,1,52.65,DRD2
1258,CHEMBL6048629,,O=C1Cc2cc(CCN3CCC(c4cccc5sccc45)CC3)ccc2N1,376.52,4.82,3,1,32.34,DRD2
1259,CHEMBL5885759,,O=C1CCc2ccc(CCN3CCC(c4cccc5sccc45)CC3)cc2N1,390.55,5.21,3,1,32.34,DRD2
1260,CHEMBL5774536,,O=C1Cc2cc(CCN3CCN(c4cc(F)cc5sccc45)CC3)ccc2N1,395.50,3.90,4,1,35.58,DRD2
1261,CHEMBL6007113,,O=C1CCc2ccc(CCN3CCN(c4cc(F)cc5sccc45)CC3)cc2N1,409.53,4.29,4,1,35.58,DRD2
1262,CHEMBL5785243,,Cn1c(=O)[nH]c2ccc(CCN3CCN(c4cccc5sccc45)CC3)cc21,392.53,3.45,5,1,44.27,DRD2
1263,CHEMBL6014626,,Cn1c(=O)n(C)c2cc(CCN3CCN(c4cccc5sccc45)CC3)ccc21,406.56,3.46,6,0,33.41,DRD2
1264,CHEMBL5979432,,Cn1c(=O)[nH]c2cc(CCN3CCN(c4cccc5sccc45)CC3)ccc21,392.53,3.45,5,1,44.27,DRD2
1265,CHEMBL5770003,,COc1cc2c(N3CCN(CCc4ccc5c(c4)CCC(=O)N5)CC3)cccc2s1,421.57,4.16,5,1,44.81,DRD2
1266,CHEMBL5885838,,Cc1nc2n(c(=O)c1CCN1CCN(c3cc(F)cc4sccc34)CC1)CCCC2,426.56,3.61,6,0,41.37,DRD2
1267,CHEMBL5909924,,O=C1COc2ccc(CCN3CCC(c4cccc5sccc45)CC3)cc2N1,392.52,4.65,4,1,41.57,DRD2
1268,CHEMBL5832082,,O=C1CCc2cc(CCN3CCC(c4cccc5sccc45)CC3)ccc2N1,390.55,5.21,3,1,32.34,DRD2
1269,CHEMBL4117823,,Cc1nc2n(c(=O)c1CCN1CCC(c3cccc4sccc34)CC1)CCCC2,407.58,4.52,5,0,38.13,DRD2
1270,CHEMBL5923077,,O=C1Cc2cc(CCCCN3CCN(c4cccc5sc(F)cc45)CC3)ccc2N1,423.56,4.68,4,1,35.58,DRD2
1271,CHEMBL5836576,,O=c1ccc2ccc(CCN3CCN(c4cc(F)cc5sccc45)CC3)cc2[nH]1,407.51,4.25,4,1,39.34,DRD2
1272,CHEMBL5753450,,O=C1CCc2cc(CCCCN3CCC(c4cccc5sccc45)CC3)ccc2N1,418.61,5.99,3,1,32.34,DRD2
1273,CHEMBL6054287,,COc1ccc2[nH]cc(CCN3CCN(c4cccc5sccc45)CC3)c2c1,391.54,4.76,4,1,31.50,DRD2
1274,CHEMBL5828214,,COc1ccc2[nH]cc(CCCN3CCN(c4cccc5sccc45)CC3)c2c1,405.57,5.15,4,1,31.50,DRD2
1275,CHEMBL5830707,,COc1ccc2[nH]cc(CCCCN3CCN(c4cccc5sccc45)CC3)c2c1,419.59,5.54,4,1,31.50,DRD2
1276,CHEMBL5997477,,N#Cc1ccc2[nH]cc(CCCN3CCN(c4cccc5sccc45)CC3)c2c1,400.55,5.01,4,1,46.06,DRD2
1277,CHEMBL5960725,,N#Cc1ccc2[nH]cc(CCN3CCN(c4cccc5sccc45)CC3)c2c1,386.52,4.62,4,1,46.06,DRD2
1278,CHEMBL6020218,,CC(=O)n1cc(CCCCN2CCN(c3cccc4sccc34)CC2)c2cc(C#N)ccc21,456.62,5.53,6,0,52.27,DRD2
1279,CHEMBL5890339,,O=C1CCc2cc(CCCCN3CCN(c4cccc5sccc45)CC3)ccc2N1,419.59,4.93,4,1,35.58,DRD2
1280,CHEMBL5787863,,O=C1Cc2cc(CCCCN3CCN(c4cccc5sccc45)CC3)ccc2N1,405.57,4.54,4,1,35.58,DRD2
1281,CHEMBL5858241,,O=C1Cc2cc(CCN3CCN(c4cccc5sc(F)cc45)CC3)c(Cl)cc2N1,429.95,4.55,4,1,35.58,DRD2
1282,CHEMBL6001202,,CN1C(=O)COc2ccc(CCN3CCN(c4cccc5sccc45)CC3)cc21,407.54,3.62,5,0,36.02,DRD2
1283,CHEMBL5808279,,CN1C(=O)CCc2ccc(CCN3CCN(c4cccc5sccc45)CC3)cc21,405.57,4.18,4,0,26.79,DRD2
1284,CHEMBL5975067,,Nc1nc2cc(CCN3CCN(c4cccc5sccc45)CC3)ccc2s1,394.57,4.46,6,1,45.39,DRD2
1285,CHEMBL5792875,,Nc1nc2cccc(CCN3CCN(c4cccc5sccc45)CC3)c2s1,394.57,4.46,6,1,45.39,DRD2
1286,CHEMBL5874145,,CC(=O)Nc1nc2cc(CCN3CCN(c4cccc5sccc45)CC3)ccc2s1,436.61,4.83,6,1,48.47,DRD2
1287,CHEMBL5792929,,CC(=O)Nc1nc2cccc(CCN3CCN(c4cccc5sccc45)CC3)c2s1,436.61,4.83,6,1,48.47,DRD2
1288,CHEMBL6060077,,Nc1nc2c(CCN3CCN(c4cccc5sccc45)CC3)cccc2s1,394.57,4.46,6,1,45.39,DRD2
1289,CHEMBL5816572,,CC(=O)Nc1nc2c(CCN3CCN(c4cccc5sccc45)CC3)cccc2s1,436.61,4.83,6,1,48.47,DRD2
1290,CHEMBL5960228,,CC(=O)N1CC(CCN2CCN(c3cccc4sccc34)CC2)c2ccccc21,405.57,4.56,4,0,26.79,DRD2
1291,CHEMBL5991179,,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sc(F)cc34)CC1)CCCC2O,442.56,3.10,7,1,61.60,DRD2
1292,CHEMBL5758208,,O=C1Nc2ccccc2OC1CCN1CCN(c2cccc3sccc23)CC1,393.51,3.81,5,1,44.81,DRD2
1293,CHEMBL6045417,,S=C1CCc2ccc(CCN3CCN(c4cccc5sccc45)CC3)cc2N1,407.61,4.95,4,1,18.51,DRD2
1294,CHEMBL5925470,,O=C1N[C@@H]2[C@@H](CS[C@@H]2CCCCCN2CCN(c3cccc4sccc34)CC2)N1,430.64,3.75,5,2,47.61,DRD2
1295,CHEMBL5762563,,O=C1COc2ccc(CCCCN3CCN(c4cccc5sccc45)CC3)cc2N1,421.57,4.38,5,1,44.81,DRD2
1296,CHEMBL5804051,,c1cc(N2CCN(CCCCc3nnnn3C3CCCCC3)CC2)c2ccsc2c1,424.62,4.54,7,0,50.08,DRD2
1297,CHEMBL5742054,,O=C1COc2c(F)cc(CCN3CCN(c4cccc5sccc45)CC3)cc2N1,411.50,3.74,5,1,44.81,DRD2
1298,CHEMBL5866977,,COC(CN1CCN(c2cccc3sccc23)CC1)c1cccc2c1OCC(=O)N2,423.54,3.74,6,1,54.04,DRD2
1299,CHEMBL5757494,,O=C1Cc2cc(C(O)CN3CCN(c4cccc5sccc45)CC3)ccc2N1,393.51,3.25,5,2,55.81,DRD2
1300,CHEMBL5925148,,O=C1CCc2ccc(C(O)CCCCN3CCN(c4cccc5sccc45)CC3)cc2N1,449.62,4.81,5,2,55.81,DRD2
1301,CHEMBL5904347,,CC(=O)Nc1nc2ccc(CCN3CCN(c4cccc5sccc45)CC3)cc2s1,436.61,4.83,6,1,48.47,DRD2
1302,CHEMBL6045510,,Nc1nc2ccc(CCN3CCN(c4cccc5sccc45)CC3)cc2s1,394.57,4.46,6,1,45.39,DRD2
1303,CHEMBL5850619,,O=C1CCc2ccc(CCCCN3CCN(c4cccc5sccc45)CC3)cc2N1,419.59,4.93,4,1,35.58,DRD2
1304,CHEMBL253391,,CN1CCN(C2=c3ccccc3=Nc3ccc(Cl)cc3N2)CC1,326.83,2.03,4,1,30.87,DRD2
1305,CHEMBL6004129,,COc1ccccc1N1CCN(CCCCOc2ccc3c(c2)NC(=O)CO3)CC1,411.50,3.01,6,1,63.27,DRD2
1306,CHEMBL5095172,BRILAROXAZINE,O=C1COc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,450.37,4.31,5,1,54.04,DRD2
1307,CHEMBL5830671,,COc1ccc(C2CC(=O)c3c(O)cc(OCCCCN4CCN(c5ccccc5OC)CC4)cc3O2)cc1,532.64,5.10,8,1,80.70,DRD2
1308,CHEMBL6023119,,COc1ccccc1N1CCN(CCCCOc2cc(O)c3c(c2)OC(c2ccc(C)cc2)CC3=O)CC1,516.64,5.40,7,1,71.47,DRD2
1309,CHEMBL5931917,,COc1ccccc1N1CCN(CCCCOc2cc(O)c3c(c2)OC(c2ccc(F)cc2)CC3=O)CC1,520.60,5.23,7,1,71.47,DRD2
1310,CHEMBL5787419,,COc1ccc(C2CC(=O)c3c(O)cc(OCCCN4CCN(c5ccccc5OC)CC4)cc3O2)cc1,518.61,4.71,8,1,80.70,DRD2
1311,CHEMBL5903522,,COc1ccc(C2CC(=O)c3c(O)cc(OCCCCN4CCC(c5noc6cc(F)ccc56)CC4)cc3O2)cc1,560.62,6.43,8,1,94.26,DRD2
1312,CHEMBL5901723,,O=C1CC(c2ccc(F)cc2)Oc2cc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc(O)c21,548.59,6.56,7,1,85.03,DRD2
1313,CHEMBL5981173,,COc1ccc(C2CC(=O)c3c(O)cc(OCCCN4CCC(c5noc6cc(F)ccc56)CC4)cc3O2)cc1,546.60,6.04,8,1,94.26,DRD2
1314,CHEMBL5798159,,O=C(NCCN1CCC(c2cccc(C(F)(F)F)n2)CC1)C1CCC(F)(F)CC1,419.44,4.22,3,1,45.23,DRD2
1315,CHEMBL5766436,,O=C(NCCN1CCC(c2cccc(C(F)(F)F)n2)CC1)C1CCCOC1,385.43,2.82,4,1,54.46,DRD2
1316,CHEMBL5817624,,Cc1cccc(C2CCN(CCNC(=O)C3CC4CCC3O4)CC2)n1,343.47,2.25,4,1,54.46,DRD2
1317,CHEMBL6009219,,Cc1cccc(C2CCN(CCNC(=O)C3CCC(F)(F)CC3)CC2)n1,365.47,3.51,3,1,45.23,DRD2
1318,CHEMBL5909593,,COCC(C)(C)C(=O)NCCN1CCC(c2cccc(C)n2)CC1,333.48,2.36,4,1,54.46,DRD2
1319,CHEMBL5766304,,COCC(C)(C)C(=O)NCCN1CCC(c2cccc(C(F)(F)F)n2)CC1,387.45,3.07,4,1,54.46,DRD2
1320,CHEMBL6033750,,COCC1(C(=O)NCCN2CCC(c3cccc(C(F)(F)F)n3)CC2)CC1,385.43,2.82,4,1,54.46,DRD2
1321,CHEMBL5926623,,Cc1cccc(C2CCN(CCNC(=O)C3CCOCC3)CC2)n1,331.46,2.11,4,1,54.46,DRD2
1322,CHEMBL5742873,,CC(C)(C)C(=O)NCCN1CCC(c2cccc(C(F)(F)F)n2)CC1,357.42,3.44,3,1,45.23,DRD2
1323,CHEMBL5784881,,Cc1cccc(C2CCN(CCNC(=O)C(C)(C)C)CC2)n1,303.45,2.73,3,1,45.23,DRD2
1324,CHEMBL6051413,,O=C(NCCN1CCC(c2cccc(C(F)(F)F)n2)CC1)C1CCOCC1,385.43,2.82,4,1,54.46,DRD2
1325,CHEMBL6030256,,O=C(NCCN1CC=C(c2cccc(C(F)(F)F)n2)CC1)C1CCC(F)(F)CC1,417.42,4.13,3,1,45.23,DRD2
1326,CHEMBL5789899,,Cc1cccc(C2=CCN(CCNC(=O)[C@H]3C[C@@H]4CC[C@H]3O4)CC2)n1,341.46,2.16,4,1,54.46,DRD2
1327,CHEMBL6064944,,Cc1cccc(C2=CCN(CCNC(=O)C3CCC(F)(F)CC3)CC2)n1,363.45,3.42,3,1,45.23,DRD2
1328,CHEMBL6061458,,Cc1cccc(C2CCN(CCNC(=O)C3CCCOC3)CC2)n1,331.46,2.11,4,1,54.46,DRD2
1329,CHEMBL5962159,,O=C(NCCN1CC=C(c2cccc(C(F)(F)F)n2)CC1)C1CCCOC1,383.41,2.73,4,1,54.46,DRD2
1330,CHEMBL5878087,,COCC(C)(C)C(=O)NCCN1CC=C(c2cccc(C)n2)CC1,331.46,2.27,4,1,54.46,DRD2
